time_s,trip_id,drone_id,mode,relay_id
3549.2,T014,U05,direct,
3549.4,T011,U07,direct,
3549.6,T007,U08,relay,R01
3549.6,T021,U03,direct,
3549.7,T023,U04,direct,
3549.9,T019,U01,relay,R01
3550.2,T014,U05,direct,
3550.4,T011,U07,direct,
3550.6,T007,U08,relay,R01
3550.6,T021,U03,direct,
3550.7,T023,U04,direct,
3550.9,T019,U01,relay,R01
3551.2,T014,U05,direct,
3551.4,T011,U07,direct,
3551.6,T007,U08,relay,R01
3551.6,T021,U03,direct,
3551.7,T023,U04,direct,
3551.9,T019,U01,relay,R01
3552.2,T014,U05,direct,
3552.4,T011,U07,direct,
3552.6,T007,U08,relay,R01
3552.6,T021,U03,direct,
3552.7,T023,U04,direct,
3552.9,T019,U01,relay,R01
3553.2,T014,U05,direct,
3553.4,T011,U07,direct,
3553.6,T007,U08,relay,R01
3553.6,T021,U03,direct,
3553.7,T023,U04,direct,
3553.9,T019,U01,relay,R01
3554.2,T014,U05,direct,
3554.4,T011,U07,direct,
3554.6,T007,U08,relay,R01
3554.6,T021,U03,direct,
3554.7,T023,U04,direct,
3554.9,T019,U01,relay,R01
3555.2,T014,U05,direct,
3555.4,T011,U07,direct,
3555.6,T007,U08,relay,R01
3555.6,T021,U03,direct,
3555.7,T023,U04,direct,
3555.9,T019,U01,relay,R01
3556.2,T014,U05,direct,
3556.4,T011,U07,direct,
3556.6,T007,U08,relay,R01
3556.6,T021,U03,direct,
3556.7,T023,U04,direct,
3556.9,T019,U01,relay,R01
3557.2,T014,U05,direct,
3557.4,T011,U07,direct,
3557.6,T007,U08,relay,R01
3557.6,T021,U03,direct,
3557.7,T023,U04,direct,
3557.9,T019,U01,relay,R01
3558.2,T014,U05,direct,
3558.4,T011,U07,direct,
3558.6,T007,U08,relay,R01
3558.6,T021,U03,direct,
3558.7,T023,U04,direct,
3558.9,T019,U01,relay,R01
3559.2,T014,U05,direct,
3559.4,T011,U07,direct,
3559.6,T007,U08,relay,R01
3559.6,T021,U03,direct,
3559.7,T023,U04,direct,
3559.9,T019,U01,relay,R01
3560.2,T014,U05,direct,
3560.4,T011,U07,direct,
3560.6,T007,U08,relay,R01
3560.6,T021,U03,direct,
3560.7,T023,U04,direct,
3560.9,T019,U01,relay,R01
3561.2,T014,U05,direct,
3561.4,T011,U07,direct,
3561.6,T007,U08,relay,R01
3561.6,T021,U03,direct,
3561.7,T023,U04,direct,
3561.9,T019,U01,relay,R01
3562.2,T014,U05,direct,
3562.4,T011,U07,direct,
3562.6,T007,U08,relay,R01
3562.6,T021,U03,direct,
3562.7,T023,U04,direct,
3562.9,T019,U01,relay,R01
3563.2,T014,U05,direct,
3563.4,T011,U07,direct,
3563.6,T007,U08,relay,R02
3563.6,T021,U03,direct,
3563.7,T023,U04,direct,
3563.9,T019,U01,relay,R01
3564.2,T014,U05,direct,
3564.4,T011,U07,direct,
3564.6,T007,U08,relay,R02
3564.6,T021,U03,direct,
3564.7,T023,U04,direct,
3564.9,T019,U01,relay,R01
3565.2,T014,U05,direct,
3565.4,T011,U07,direct,
3565.6,T007,U08,relay,R02
3565.6,T021,U03,direct,
3565.7,T023,U04,direct,
3565.9,T019,U01,relay,R01
3566.2,T014,U05,direct,
3566.4,T011,U07,direct,
3566.6,T007,U08,relay,R02
3566.6,T021,U03,direct,
3566.7,T023,U04,direct,
3566.9,T019,U01,relay,R01
3567.2,T014,U05,direct,
3567.4,T011,U07,direct,
3567.6,T007,U08,relay,R02
3567.6,T021,U03,direct,
3567.7,T023,U04,direct,
3567.9,T019,U01,relay,R01
3568.2,T014,U05,direct,
3568.4,T011,U07,direct,
3568.6,T007,U08,relay,R02
3568.6,T021,U03,direct,
3568.7,T023,U04,direct,
3568.9,T019,U01,relay,R01
3569.2,T014,U05,direct,
3569.4,T011,U07,direct,
3569.6,T007,U08,relay,R02
3569.6,T021,U03,direct,
3569.7,T023,U04,direct,
3569.9,T019,U01,relay,R01
3570.2,T014,U05,direct,
3570.4,T011,U07,direct,
3570.6,T007,U08,relay,R02
3570.6,T021,U03,direct,
3570.7,T023,U04,direct,
3570.9,T019,U01,relay,R01
3571.2,T014,U05,direct,
3571.4,T011,U07,direct,
3571.6,T007,U08,relay,R02
3571.6,T021,U03,direct,
3571.7,T023,U04,direct,
3571.9,T019,U01,relay,R01
3572.2,T014,U05,direct,
3572.4,T011,U07,direct,
3572.6,T007,U08,relay,R02
3572.6,T021,U03,direct,
3572.7,T023,U04,direct,
3572.9,T019,U01,relay,R01
3573.2,T014,U05,direct,
3573.4,T011,U07,direct,
3573.6,T007,U08,relay,R02
3573.6,T021,U03,direct,
3573.7,T023,U04,direct,
3573.9,T019,U01,relay,R01
3574.2,T014,U05,direct,
3574.4,T011,U07,direct,
3574.6,T007,U08,relay,R02
3574.6,T021,U03,direct,
3574.7,T023,U04,direct,
3574.9,T019,U01,relay,R01
3575.2,T014,U05,direct,
3575.4,T011,U07,direct,
3575.6,T007,U08,relay,R02
3575.6,T021,U03,direct,
3575.7,T023,U04,direct,
3575.9,T019,U01,relay,R01
3576.2,T014,U05,direct,
3576.4,T011,U07,direct,
3576.6,T007,U08,relay,R02
3576.6,T021,U03,direct,
3576.7,T023,U04,direct,
3576.9,T019,U01,relay,R01
3577.2,T014,U05,direct,
3577.4,T011,U07,direct,
3577.6,T007,U08,relay,R02
3577.6,T021,U03,direct,
3577.7,T023,U04,direct,
3577.9,T019,U01,relay,R01
3578.2,T014,U05,direct,
3578.4,T011,U07,direct,
3578.6,T007,U08,relay,R02
3578.6,T021,U03,direct,
3578.7,T023,U04,direct,
3578.9,T019,U01,relay,R01
3579.2,T014,U05,direct,
3579.4,T011,U07,direct,
3579.6,T007,U08,relay,R02
3579.6,T021,U03,direct,
3579.7,T023,U04,direct,
3579.9,T019,U01,relay,R01
3580.2,T014,U05,direct,
3580.4,T011,U07,direct,
3580.6,T007,U08,relay,R02
3580.6,T021,U03,direct,
3580.7,T023,U04,direct,
3580.9,T019,U01,relay,R01
3581.2,T014,U05,direct,
3581.4,T011,U07,direct,
3581.6,T007,U08,relay,R02
3581.6,T021,U03,direct,
3581.7,T023,U04,direct,
3581.9,T019,U01,relay,R01
3582.2,T014,U05,direct,
3582.4,T011,U07,direct,
3582.6,T007,U08,relay,R02
3582.6,T021,U03,direct,
3582.7,T023,U04,direct,
3582.9,T019,U01,relay,R01
3583.2,T014,U05,direct,
3583.4,T011,U07,direct,
3583.6,T007,U08,relay,R02
3583.6,T021,U03,direct,
3583.7,T023,U04,direct,
3583.9,T019,U01,relay,R01
3584.2,T014,U05,direct,
3584.4,T011,U07,direct,
3584.6,T007,U08,relay,R02
3584.6,T021,U03,direct,
3584.7,T023,U04,direct,
3584.9,T019,U01,relay,R01
3585.2,T014,U05,direct,
3585.4,T011,U07,direct,
3585.6,T007,U08,relay,R02
3585.6,T021,U03,direct,
3585.7,T023,U04,direct,
3585.9,T019,U01,relay,R01
3586.2,T014,U05,direct,
3586.4,T011,U07,direct,
3586.6,T007,U08,relay,R02
3586.6,T021,U03,direct,
3586.7,T023,U04,direct,
3586.9,T019,U01,relay,R01
3587.2,T014,U05,direct,
3587.4,T011,U07,direct,
3587.6,T007,U08,relay,R02
3587.6,T021,U03,direct,
3587.7,T023,U04,direct,
3587.9,T019,U01,relay,R01
3588.2,T014,U05,direct,
3588.4,T011,U07,direct,
3588.6,T007,U08,relay,R02
3588.6,T021,U03,direct,
3588.7,T023,U04,direct,
3588.9,T019,U01,relay,R01
3589.2,T014,U05,direct,
3589.4,T011,U07,direct,
3589.6,T007,U08,relay,R02
3589.6,T021,U03,direct,
3589.7,T023,U04,direct,
3589.9,T019,U01,relay,R01
3590.2,T014,U05,direct,
3590.4,T011,U07,direct,
3590.6,T007,U08,relay,R02
3590.6,T021,U03,direct,
3590.7,T023,U04,direct,
3590.9,T019,U01,relay,R01
3591.2,T014,U05,direct,
3591.4,T011,U07,direct,
3591.6,T007,U08,relay,R02
3591.6,T021,U03,direct,
3591.7,T023,U04,direct,
3591.9,T019,U01,relay,R01
3592.2,T014,U05,direct,
3592.4,T011,U07,direct,
3592.6,T007,U08,relay,R02
3592.6,T021,U03,direct,
3592.7,T023,U04,direct,
3592.9,T019,U01,relay,R01
3593.2,T014,U05,direct,
3593.4,T011,U07,direct,
3593.6,T007,U08,relay,R02
3593.6,T021,U03,direct,
3593.7,T023,U04,direct,
3593.9,T019,U01,relay,R01
3594.2,T014,U05,direct,
3594.4,T011,U07,direct,
3594.6,T007,U08,relay,R02
3594.6,T021,U03,direct,
3594.7,T023,U04,direct,
3594.9,T019,U01,relay,R01
3595.2,T014,U05,direct,
3595.4,T011,U07,direct,
3595.6,T007,U08,relay,R02
3595.6,T021,U03,direct,
3595.7,T023,U04,direct,
3595.9,T019,U01,relay,R01
3596.2,T014,U05,direct,
3596.4,T011,U07,direct,
3596.6,T007,U08,relay,R02
3596.6,T021,U03,direct,
3596.7,T023,U04,direct,
3596.9,T019,U01,relay,R01
3597.2,T014,U05,direct,
3597.4,T011,U07,direct,
3597.6,T007,U08,relay,R02
3597.6,T021,U03,direct,
3597.7,T023,U04,direct,
3597.9,T019,U01,relay,R01
3598.2,T014,U05,direct,
3598.4,T011,U07,direct,
3598.6,T007,U08,relay,R02
3598.6,T021,U03,direct,
3598.7,T023,U04,direct,
3598.9,T019,U01,relay,R01
3599.2,T014,U05,direct,
3599.4,T011,U07,direct,
3599.6,T007,U08,relay,R02
3599.6,T021,U03,direct,
3599.7,T023,U04,direct,
3599.9,T019,U01,relay,R01
3600.2,T014,U05,direct,
3600.4,T011,U07,direct,
3600.6,T007,U08,relay,R02
3600.6,T021,U03,direct,
3600.7,T023,U04,direct,
3600.9,T019,U01,relay,R01
3601.2,T014,U05,direct,
3601.4,T011,U07,direct,
3601.6,T007,U08,relay,R02
3601.6,T021,U03,direct,
3601.7,T023,U04,direct,
3601.9,T019,U01,relay,R01
3602.2,T014,U05,direct,
3602.4,T011,U07,direct,
3602.6,T007,U08,relay,R02
3602.6,T021,U03,direct,
3602.7,T023,U04,direct,
3602.9,T019,U01,relay,R01
3603.2,T014,U05,direct,
3603.4,T011,U07,direct,
3603.6,T007,U08,relay,R02
3603.6,T021,U03,direct,
3603.7,T023,U04,direct,
3603.9,T019,U01,relay,R01
3604.2,T014,U05,direct,
3604.4,T011,U07,direct,
3604.6,T007,U08,relay,R02
3604.6,T021,U03,direct,
3604.7,T023,U04,direct,
3604.9,T019,U01,relay,R01
3605.2,T014,U05,direct,
3605.4,T011,U07,direct,
3605.6,T007,U08,relay,R02
3605.6,T021,U03,direct,
3605.7,T023,U04,direct,
3605.9,T019,U01,relay,R01
3606.2,T014,U05,direct,
3606.4,T011,U07,direct,
3606.6,T007,U08,relay,R02
3606.6,T021,U03,direct,
3606.7,T023,U04,direct,
3606.9,T019,U01,relay,R01
3607.2,T014,U05,direct,
3607.4,T011,U07,direct,
3607.6,T007,U08,relay,R02
3607.6,T021,U03,direct,
3607.7,T023,U04,direct,
3607.9,T019,U01,relay,R01
3608.2,T014,U05,direct,
3608.4,T011,U07,direct,
3608.6,T007,U08,relay,R02
3608.6,T021,U03,direct,
3608.7,T023,U04,direct,
3608.9,T019,U01,relay,R01
3609.2,T014,U05,direct,
3609.4,T011,U07,direct,
3609.6,T007,U08,relay,R02
3609.6,T021,U03,direct,
3609.7,T023,U04,direct,
3609.9,T019,U01,relay,R01
3610.2,T014,U05,direct,
3610.4,T011,U07,direct,
3610.6,T007,U08,relay,R02
3610.6,T021,U03,direct,
3610.7,T023,U04,direct,
3610.9,T019,U01,relay,R01
3611.2,T014,U05,direct,
3611.4,T011,U07,direct,
3611.6,T007,U08,relay,R02
3611.6,T021,U03,direct,
3611.7,T023,U04,direct,
3611.9,T019,U01,relay,R01
3612.2,T014,U05,direct,
3612.4,T011,U07,direct,
3612.6,T007,U08,relay,R02
3612.6,T021,U03,direct,
3612.7,T023,U04,direct,
3612.9,T019,U01,relay,R01
3613.2,T014,U05,direct,
3613.4,T011,U07,direct,
3613.6,T007,U08,relay,R02
3613.6,T021,U03,direct,
3613.7,T023,U04,direct,
3613.9,T019,U01,relay,R01
3614.2,T014,U05,direct,
3614.4,T011,U07,direct,
3614.6,T007,U08,relay,R02
3614.6,T021,U03,direct,
3614.7,T023,U04,direct,
3614.9,T019,U01,relay,R01
3615.2,T014,U05,direct,
3615.4,T011,U07,direct,
3615.6,T007,U08,relay,R02
3615.6,T021,U03,direct,
3615.7,T023,U04,direct,
3615.9,T019,U01,relay,R01
3616.2,T014,U05,direct,
3616.4,T011,U07,direct,
3616.6,T007,U08,relay,R02
3616.6,T021,U03,direct,
3616.7,T023,U04,direct,
3616.9,T019,U01,relay,R01
3617.2,T014,U05,direct,
3617.4,T011,U07,direct,
3617.6,T007,U08,relay,R02
3617.6,T021,U03,direct,
3617.7,T023,U04,direct,
3617.9,T019,U01,relay,R01
3618.2,T014,U05,direct,
3618.4,T011,U07,direct,
3618.6,T007,U08,relay,R02
3618.6,T021,U03,direct,
3618.7,T023,U04,direct,
3618.9,T019,U01,relay,R01
3619.2,T014,U05,direct,
3619.4,T011,U07,direct,
3619.6,T007,U08,relay,R02
3619.6,T021,U03,direct,
3619.7,T023,U04,direct,
3619.9,T019,U01,relay,R01
3620.2,T014,U05,direct,
3620.4,T011,U07,direct,
3620.6,T007,U08,relay,R02
3620.6,T021,U03,direct,
3620.7,T023,U04,direct,
3620.9,T019,U01,relay,R01
3621.2,T014,U05,direct,
3621.4,T011,U07,direct,
3621.6,T007,U08,relay,R02
3621.6,T021,U03,direct,
3621.7,T023,U04,direct,
3621.9,T019,U01,relay,R01
3622.2,T014,U05,direct,
3622.4,T011,U07,direct,
3622.6,T007,U08,relay,R02
3622.6,T021,U03,direct,
3622.7,T023,U04,direct,
3622.9,T019,U01,relay,R01
3623.2,T014,U05,direct,
3623.4,T011,U07,direct,
3623.6,T007,U08,relay,R02
3623.6,T021,U03,direct,
3623.7,T023,U04,direct,
3623.9,T019,U01,relay,R01
3624.2,T014,U05,direct,
3624.4,T011,U07,direct,
3624.6,T007,U08,relay,R02
3624.6,T021,U03,direct,
3624.7,T023,U04,direct,
3624.9,T019,U01,relay,R01
3625.2,T014,U05,direct,
3625.4,T011,U07,direct,
3625.6,T007,U08,relay,R02
3625.6,T021,U03,direct,
3625.7,T023,U04,direct,
3625.9,T019,U01,relay,R01
3626.2,T014,U05,direct,
3626.4,T011,U07,direct,
3626.6,T007,U08,relay,R02
3626.6,T021,U03,direct,
3626.7,T023,U04,direct,
3626.9,T019,U01,relay,R01
3627.2,T014,U05,direct,
3627.4,T011,U07,direct,
3627.6,T007,U08,relay,R02
3627.6,T021,U03,direct,
3627.7,T023,U04,direct,
3627.9,T019,U01,relay,R01
3628.2,T014,U05,direct,
3628.4,T011,U07,direct,
3628.6,T007,U08,relay,R02
3628.6,T021,U03,direct,
3628.7,T023,U04,direct,
3628.9,T019,U01,relay,R01
3629.2,T014,U05,direct,
3629.4,T011,U07,direct,
3629.6,T007,U08,relay,R02
3629.6,T021,U03,direct,
3629.7,T023,U04,direct,
3629.9,T019,U01,relay,R01
3630.2,T014,U05,direct,
3630.4,T011,U07,direct,
3630.6,T007,U08,relay,R02
3630.6,T021,U03,direct,
3630.7,T023,U04,direct,
3630.9,T019,U01,relay,R01
3631.2,T014,U05,direct,
3631.4,T011,U07,direct,
3631.6,T007,U08,relay,R02
3631.6,T021,U03,direct,
3631.7,T023,U04,direct,
3631.9,T019,U01,relay,R01
3632.2,T014,U05,direct,
3632.4,T011,U07,direct,
3632.6,T007,U08,relay,R02
3632.6,T021,U03,direct,
3632.7,T023,U04,direct,
3632.9,T019,U01,relay,R01
3633.2,T014,U05,direct,
3633.4,T011,U07,direct,
3633.6,T007,U08,relay,R02
3633.6,T021,U03,direct,
3633.7,T023,U04,direct,
3633.9,T019,U01,relay,R01
3634.2,T014,U05,direct,
3634.4,T011,U07,direct,
3634.6,T007,U08,relay,R02
3634.6,T021,U03,direct,
3634.7,T023,U04,direct,
3634.9,T019,U01,relay,R01
3635.2,T014,U05,direct,
3635.4,T011,U07,direct,
3635.6,T007,U08,relay,R02
3635.6,T021,U03,direct,
3635.7,T023,U04,direct,
3635.9,T019,U01,relay,R01
3636.2,T014,U05,direct,
3636.4,T011,U07,direct,
3636.6,T007,U08,relay,R02
3636.6,T021,U03,direct,
3636.7,T023,U04,direct,
3636.9,T019,U01,relay,R01
3637.2,T014,U05,direct,
3637.4,T011,U07,direct,
3637.6,T007,U08,relay,R02
3637.6,T021,U03,direct,
3637.7,T023,U04,direct,
3637.9,T019,U01,relay,R01
3638.2,T014,U05,direct,
3638.4,T011,U07,direct,
3638.6,T007,U08,relay,R02
3638.6,T021,U03,direct,
3638.7,T023,U04,direct,
3638.9,T019,U01,relay,R01
3639.2,T014,U05,direct,
3639.4,T011,U07,direct,
3639.6,T007,U08,relay,R02
3639.6,T021,U03,direct,
3639.7,T023,U04,direct,
3639.9,T019,U01,relay,R01
3640.2,T014,U05,direct,
3640.4,T011,U07,direct,
3640.6,T007,U08,relay,R02
3640.6,T021,U03,direct,
3640.7,T023,U04,direct,
3640.9,T019,U01,relay,R01
3641.2,T014,U05,direct,
3641.4,T011,U07,direct,
3641.6,T007,U08,relay,R02
3641.6,T021,U03,direct,
3641.7,T023,U04,direct,
3641.9,T019,U01,relay,R01
3642.2,T014,U05,direct,
3642.4,T011,U07,direct,
3642.6,T007,U08,relay,R02
3642.6,T021,U03,direct,
3642.7,T023,U04,direct,
3642.9,T019,U01,relay,R01
3643.2,T014,U05,direct,
3643.4,T011,U07,direct,
3643.6,T007,U08,relay,R02
3643.6,T021,U03,direct,
3643.7,T023,U04,direct,
3643.9,T019,U01,relay,R01
3644.2,T014,U05,direct,
3644.4,T011,U07,direct,
3644.6,T007,U08,relay,R02
3644.6,T021,U03,direct,
3644.7,T023,U04,direct,
3644.9,T019,U01,relay,R01
3645.2,T014,U05,direct,
3645.4,T011,U07,direct,
3645.6,T007,U08,relay,R02
3645.6,T021,U03,direct,
3645.7,T023,U04,direct,
3645.9,T019,U01,relay,R01
3646.2,T014,U05,direct,
3646.4,T011,U07,direct,
3646.6,T007,U08,relay,R02
3646.6,T021,U03,direct,
3646.7,T023,U04,direct,
3646.9,T019,U01,relay,R01
3647.2,T014,U05,direct,
3647.4,T011,U07,direct,
3647.6,T007,U08,relay,R02
3647.6,T021,U03,direct,
3647.7,T023,U04,direct,
3647.9,T019,U01,relay,R01
3648.2,T014,U05,direct,
3648.4,T011,U07,direct,
3648.6,T007,U08,relay,R02
3648.6,T021,U03,direct,
3648.7,T023,U04,direct,
3648.9,T019,U01,relay,R01
3649.2,T014,U05,direct,
3649.4,T011,U07,direct,
3649.6,T007,U08,relay,R02
3649.6,T021,U03,direct,
3649.7,T023,U04,direct,
3649.9,T019,U01,relay,R01
3650.2,T014,U05,direct,
3650.4,T011,U07,direct,
3650.6,T007,U08,relay,R02
3650.6,T021,U03,direct,
3650.7,T023,U04,direct,
3650.9,T019,U01,relay,R01
3651.2,T014,U05,direct,
3651.4,T011,U07,direct,
3651.6,T007,U08,relay,R02
3651.6,T021,U03,direct,
3651.7,T023,U04,direct,
3651.9,T019,U01,relay,R01
3652.2,T014,U05,direct,
3652.4,T011,U07,direct,
3652.6,T007,U08,relay,R02
3652.6,T021,U03,direct,
3652.7,T023,U04,direct,
3652.9,T019,U01,relay,R01
3653.2,T014,U05,direct,
3653.4,T011,U07,direct,
3653.6,T007,U08,relay,R02
3653.6,T021,U03,direct,
3653.7,T023,U04,direct,
3653.9,T019,U01,relay,R01
3654.2,T014,U05,direct,
3654.4,T011,U07,direct,
3654.6,T007,U08,relay,R02
3654.6,T021,U03,direct,
3654.7,T023,U04,direct,
3654.9,T019,U01,relay,R01
3655.2,T014,U05,direct,
3655.4,T011,U07,direct,
3655.6,T007,U08,relay,R02
3655.6,T021,U03,direct,
3655.7,T023,U04,direct,
3655.9,T019,U01,relay,R01
3656.2,T014,U05,direct,
3656.4,T011,U07,direct,
3656.6,T007,U08,relay,R02
3656.6,T021,U03,direct,
3656.7,T023,U04,direct,
3656.9,T019,U01,relay,R01
3657.2,T014,U05,direct,
3657.4,T011,U07,direct,
3657.6,T007,U08,relay,R02
3657.6,T021,U03,direct,
3657.7,T023,U04,direct,
3657.9,T019,U01,relay,R01
3658.2,T014,U05,direct,
3658.4,T011,U07,direct,
3658.6,T007,U08,relay,R02
3658.6,T021,U03,direct,
3658.7,T023,U04,direct,
3658.9,T019,U01,relay,R01
3659.2,T014,U05,direct,
3659.4,T011,U07,direct,
3659.6,T007,U08,relay,R02
3659.6,T021,U03,direct,
3659.7,T023,U04,direct,
3659.9,T019,U01,relay,R01
3660.2,T014,U05,direct,
3660.4,T011,U07,direct,
3660.6,T007,U08,relay,R02
3660.6,T021,U03,direct,
3660.7,T023,U04,direct,
3660.9,T019,U01,relay,R01
3661.2,T014,U05,direct,
3661.4,T011,U07,direct,
3661.6,T007,U08,direct,
3661.6,T021,U03,direct,
3661.7,T023,U04,direct,
3661.9,T019,U01,relay,R01
3662.2,T014,U05,direct,
3662.4,T011,U07,direct,
3662.6,T007,U08,direct,
3662.6,T021,U03,direct,
3662.7,T023,U04,direct,
3662.9,T019,U01,relay,R01
3663.2,T014,U05,direct,
3663.4,T011,U07,direct,
3663.6,T007,U08,direct,
3663.6,T021,U03,direct,
3663.7,T023,U04,direct,
3663.9,T019,U01,relay,R01
3664.2,T014,U05,direct,
3664.4,T011,U07,direct,
3664.6,T007,U08,direct,
3664.6,T021,U03,direct,
3664.7,T023,U04,direct,
3664.9,T019,U01,relay,R01
3665.2,T014,U05,direct,
3665.4,T011,U07,direct,
3665.6,T007,U08,direct,
3665.6,T021,U03,direct,
3665.7,T023,U04,direct,
3665.9,T019,U01,relay,R01
3666.2,T014,U05,direct,
3666.4,T011,U07,direct,
3666.6,T007,U08,direct,
3666.6,T021,U03,direct,
3666.7,T023,U04,direct,
3666.9,T019,U01,relay,R01
3667.2,T014,U05,direct,
3667.4,T011,U07,direct,
3667.6,T007,U08,direct,
3667.6,T021,U03,direct,
3667.7,T023,U04,direct,
3667.9,T019,U01,relay,R01
3668.2,T014,U05,direct,
3668.4,T011,U07,direct,
3668.6,T007,U08,direct,
3668.6,T021,U03,direct,
3668.7,T023,U04,direct,
3668.9,T019,U01,relay,R01
3669.2,T014,U05,direct,
3669.4,T011,U07,direct,
3669.6,T007,U08,direct,
3669.6,T021,U03,direct,
3669.7,T023,U04,direct,
3669.9,T019,U01,relay,R01
3670.2,T014,U05,direct,
3670.4,T011,U07,direct,
3670.6,T007,U08,direct,
3670.6,T021,U03,direct,
3670.7,T023,U04,direct,
3670.9,T019,U01,relay,R01
3671.2,T014,U05,direct,
3671.4,T011,U07,direct,
3671.6,T007,U08,direct,
3671.6,T021,U03,direct,
3671.7,T023,U04,direct,
3671.9,T019,U01,relay,R01
3672.2,T014,U05,direct,
3672.4,T011,U07,direct,
3672.6,T007,U08,direct,
3672.6,T021,U03,direct,
3672.7,T023,U04,direct,
3672.9,T019,U01,relay,R01
3673.2,T014,U05,direct,
3673.4,T011,U07,direct,
3673.6,T007,U08,direct,
3673.6,T021,U03,direct,
3673.7,T023,U04,direct,
3673.9,T019,U01,relay,R01
3674.2,T014,U05,direct,
3674.4,T011,U07,direct,
3674.6,T007,U08,direct,
3674.6,T021,U03,direct,
3674.7,T023,U04,direct,
3674.9,T019,U01,relay,R01
3675.2,T014,U05,direct,
3675.4,T011,U07,direct,
3675.6,T007,U08,direct,
3675.6,T021,U03,direct,
3675.7,T023,U04,direct,
3675.9,T019,U01,relay,R01
3676.2,T014,U05,direct,
3676.4,T011,U07,direct,
3676.6,T007,U08,direct,
3676.6,T021,U03,direct,
3676.7,T023,U04,direct,
3676.9,T019,U01,relay,R01
3677.2,T014,U05,direct,
3677.4,T011,U07,direct,
3677.6,T007,U08,direct,
3677.6,T021,U03,direct,
3677.7,T023,U04,direct,
3677.9,T019,U01,relay,R01
3678.2,T014,U05,direct,
3678.4,T011,U07,direct,
3678.6,T007,U08,direct,
3678.6,T021,U03,direct,
3678.7,T023,U04,direct,
3678.9,T019,U01,relay,R01
3679.2,T014,U05,direct,
3679.4,T011,U07,direct,
3679.6,T007,U08,direct,
3679.6,T021,U03,direct,
3679.7,T023,U04,direct,
3679.9,T019,U01,relay,R01
3680.2,T014,U05,direct,
3680.4,T011,U07,direct,
3680.6,T007,U08,direct,
3680.6,T021,U03,direct,
3680.7,T023,U04,direct,
3680.9,T019,U01,relay,R01
3681.2,T014,U05,direct,
3681.4,T011,U07,direct,
3681.6,T007,U08,direct,
3681.6,T021,U03,direct,
3681.7,T023,U04,direct,
3681.9,T019,U01,relay,R01
3682.2,T014,U05,direct,
3682.4,T011,U07,direct,
3682.6,T007,U08,direct,
3682.6,T021,U03,direct,
3682.7,T023,U04,direct,
3682.9,T019,U01,relay,R01
3683.2,T014,U05,direct,
3683.4,T011,U07,direct,
3683.6,T007,U08,direct,
3683.6,T021,U03,direct,
3683.7,T023,U04,direct,
3683.9,T019,U01,relay,R01
3684.2,T014,U05,direct,
3684.4,T011,U07,direct,
3684.6,T007,U08,direct,
3684.6,T021,U03,direct,
3684.7,T023,U04,direct,
3684.9,T019,U01,relay,R01
3685.2,T014,U05,direct,
3685.4,T011,U07,direct,
3685.6,T007,U08,direct,
3685.6,T021,U03,direct,
3685.7,T023,U04,direct,
3685.9,T019,U01,relay,R01
3686.2,T014,U05,direct,
3686.4,T011,U07,direct,
3686.6,T007,U08,direct,
3686.6,T021,U03,direct,
3686.7,T023,U04,direct,
3686.9,T019,U01,relay,R01
3687.2,T014,U05,direct,
3687.4,T011,U07,direct,
3687.6,T007,U08,direct,
3687.6,T021,U03,direct,
3687.7,T023,U04,direct,
3687.9,T019,U01,relay,R01
3688.2,T014,U05,direct,
3688.4,T011,U07,direct,
3688.6,T007,U08,direct,
3688.6,T021,U03,direct,
3688.7,T023,U04,direct,
3688.9,T019,U01,relay,R01
3689.2,T014,U05,direct,
3689.4,T011,U07,direct,
3689.6,T007,U08,direct,
3689.6,T021,U03,direct,
3689.7,T023,U04,direct,
3689.9,T019,U01,relay,R01
3690.2,T014,U05,direct,
3690.4,T011,U07,direct,
3690.6,T007,U08,direct,
3690.6,T021,U03,direct,
3690.7,T023,U04,direct,
3690.9,T019,U01,relay,R01
3691.2,T014,U05,direct,
3691.4,T011,U07,direct,
3691.6,T007,U08,direct,
3691.6,T021,U03,direct,
3691.7,T023,U04,direct,
3691.9,T019,U01,relay,R01
3692.2,T014,U05,direct,
3692.4,T011,U07,direct,
3692.6,T007,U08,direct,
3692.6,T021,U03,direct,
3692.7,T023,U04,direct,
3692.9,T019,U01,relay,R01
3693.2,T014,U05,direct,
3693.4,T011,U07,direct,
3693.6,T007,U08,direct,
3693.6,T021,U03,direct,
3693.7,T023,U04,direct,
3693.9,T019,U01,relay,R01
3694.2,T014,U05,direct,
3694.4,T011,U07,direct,
3694.6,T007,U08,direct,
3694.6,T021,U03,direct,
3694.7,T023,U04,direct,
3694.9,T019,U01,relay,R01
3695.2,T014,U05,direct,
3695.4,T011,U07,direct,
3695.6,T007,U08,direct,
3695.6,T021,U03,direct,
3695.7,T023,U04,direct,
3695.9,T019,U01,relay,R01
3696.2,T014,U05,direct,
3696.4,T011,U07,direct,
3696.6,T007,U08,direct,
3696.6,T021,U03,direct,
3696.7,T023,U04,direct,
3696.9,T019,U01,relay,R01
3697.2,T014,U05,direct,
3697.4,T011,U07,direct,
3697.6,T007,U08,direct,
3697.6,T021,U03,direct,
3697.7,T023,U04,direct,
3697.9,T019,U01,relay,R01
3698.2,T014,U05,direct,
3698.4,T011,U07,direct,
3698.6,T007,U08,direct,
