time_s,trip_id,drone_id,x,y,altitude_m,phase,connected,mode,reason
3563.392,T011,U07,318686.201,2545556.139,352.7,ascent,1,direct,
3564.582,T021,U03,319988.6,2548318.494,184,handover,1,direct,
3564.723,T023,U04,318686.201,2545556.139,262.7,ascent,1,direct,
3564.859,T019,U01,313465.481,2548530.357,561.804,return,0,outage,terrain_occlusion
3567.575,T007,U08,320797.822,2550480.243,308.954,return,0,outage,terrain_occlusion
3568.176,T014,U05,319103.645,2546434.328,293.229,cruise,1,direct,
3568.392,T011,U07,318686.201,2545556.139,365.2,ascent,1,direct,
3569.582,T021,U03,319988.6,2548318.494,184,handover,1,direct,
3569.723,T023,U04,318686.201,2545556.139,277.7,ascent,1,direct,
3569.859,T019,U01,313517.614,2548500.656,561.804,return,0,outage,terrain_occlusion
3572.575,T007,U08,320768.263,2550411.313,308.954,return,0,outage,terrain_occlusion
3573.176,T014,U05,319135.844,2546502.065,293.229,cruise,1,direct,
3573.392,T011,U07,318686.201,2545556.139,377.7,ascent,1,direct,
3574.582,T021,U03,319988.6,2548318.494,184,handover,1,direct,
3574.723,T023,U04,318686.201,2545556.139,292.7,ascent,1,direct,
3574.859,T019,U01,313569.747,2548470.956,561.804,return,0,outage,terrain_occlusion
3577.575,T007,U08,320738.703,2550342.384,308.954,return,0,outage,terrain_occlusion
3578.176,T014,U05,319168.042,2546569.801,293.229,cruise,1,direct,
3578.392,T011,U07,318686.201,2545556.139,390.2,ascent,1,direct,
3579.582,T021,U03,319988.6,2548318.494,184,handover,1,direct,
3579.723,T023,U04,318686.201,2545556.139,307.7,ascent,1,direct,
3579.859,T019,U01,313621.881,2548441.256,561.804,return,0,outage,terrain_occlusion
3582.575,T007,U08,320709.144,2550273.455,308.954,return,0,outage,terrain_occlusion
3583.176,T014,U05,319200.241,2546637.538,293.229,cruise,1,direct,
3583.392,T011,U07,318689.125,2545582.744,398.239,cruise,1,direct,
3584.582,T021,U03,319988.6,2548318.494,184,handover,1,direct,
3584.723,T023,U04,318686.201,2545556.139,322.7,ascent,1,direct,
3584.859,T019,U01,313674.014,2548411.556,561.804,return,0,outage,terrain_occlusion
3587.575,T007,U08,320679.585,2550204.525,308.954,return,0,outage,terrain_occlusion
3588.176,T014,U05,319232.439,2546705.275,293.229,cruise,1,direct,
3588.392,T011,U07,318697.318,2545657.295,398.239,cruise,1,direct,
3589.582,T021,U03,319988.6,2548318.494,184,handover,1,direct,
3589.723,T023,U04,318684.511,2545601.264,326.411,cruise,1,direct,
3589.859,T019,U01,313726.148,2548381.856,561.804,return,0,outage,terrain_occlusion
3592.575,T007,U08,320650.026,2550135.596,308.954,return,0,outage,terrain_occlusion
3593.176,T014,U05,319264.638,2546773.012,293.229,cruise,1,direct,
3593.392,T011,U07,318705.511,2545731.846,398.239,cruise,1,direct,
3594.582,T021,U03,319988.6,2548318.494,184,handover,1,direct,
3594.723,T023,U04,318682.264,2545661.222,326.411,cruise,1,direct,
3594.859,T019,U01,313778.281,2548352.156,561.804,return,0,outage,terrain_occlusion
3597.575,T007,U08,320620.467,2550066.667,308.954,return,0,outage,terrain_occlusion
3598.176,T014,U05,319296.836,2546840.748,293.229,cruise,1,direct,
3598.392,T011,U07,318713.705,2545806.398,398.239,cruise,1,direct,
3599.582,T021,U03,319988.6,2548318.494,188.278,ascent,1,direct,
3599.723,T023,U04,318680.017,2545721.18,326.411,cruise,1,direct,
3599.859,T019,U01,313830.415,2548322.455,561.804,return,0,outage,terrain_occlusion
3602.575,T007,U08,320590.907,2549997.737,308.954,return,0,outage,terrain_occlusion
3603.176,T014,U05,319329.034,2546908.485,293.229,cruise,1,direct,
3603.392,T011,U07,318721.898,2545880.949,398.239,cruise,1,direct,
3604.582,T021,U03,319988.6,2548318.494,203.278,ascent,1,direct,
3604.723,T023,U04,318677.771,2545781.138,326.411,cruise,1,direct,
3604.859,T019,U01,313882.548,2548292.755,561.804,return,0,outage,terrain_occlusion
3607.575,T007,U08,320561.348,2549928.808,308.954,return,0,outage,terrain_occlusion
3608.176,T014,U05,319361.233,2546976.222,293.229,cruise,1,direct,
3608.392,T011,U07,318730.091,2545955.5,398.239,cruise,1,direct,
3609.582,T021,U03,319988.6,2548318.494,218.278,ascent,1,direct,
3609.723,T023,U04,318675.524,2545841.096,326.411,cruise,1,direct,
3609.859,T019,U01,313934.682,2548263.055,561.804,return,0,outage,terrain_occlusion
3612.575,T007,U08,320531.789,2549859.879,308.954,return,0,outage,terrain_occlusion
3613.176,T014,U05,319393.431,2547043.958,293.229,cruise,1,direct,
3613.392,T011,U07,318738.284,2546030.051,398.239,cruise,1,direct,
3614.582,T021,U03,319988.6,2548318.494,233.278,ascent,1,direct,
3614.723,T023,U04,318673.278,2545901.054,326.411,cruise,1,direct,
3614.859,T019,U01,313986.815,2548233.355,561.804,return,0,outage,terrain_occlusion
3617.575,T007,U08,320502.23,2549790.949,308.954,return,0,outage,terrain_occlusion
3618.176,T014,U05,319425.63,2547111.695,293.229,cruise,1,direct,
3618.392,T011,U07,318746.477,2546104.602,398.239,cruise,1,direct,
3619.582,T021,U03,319988.6,2548318.494,248.278,ascent,1,direct,
3619.723,T023,U04,318671.031,2545961.012,326.411,cruise,1,direct,
3619.859,T019,U01,314038.949,2548203.655,561.804,return,0,outage,terrain_occlusion
3622.575,T007,U08,320472.671,2549722.02,308.954,return,0,outage,terrain_occlusion
3623.176,T014,U05,319457.828,2547179.432,293.229,cruise,1,direct,
3623.392,T011,U07,318754.671,2546179.153,398.239,cruise,1,direct,
3624.582,T021,U03,319988.6,2548318.494,263.278,ascent,1,direct,
3624.723,T023,U04,318668.785,2546020.97,326.411,cruise,1,direct,
3624.859,T019,U01,314091.082,2548173.954,561.804,return,0,outage,terrain_occlusion
3627.575,T007,U08,320443.111,2549653.091,308.954,return,0,outage,terrain_occlusion
3628.176,T014,U05,319490.026,2547247.169,293.229,cruise,1,direct,
3628.392,T011,U07,318762.864,2546253.704,398.239,cruise,1,direct,
3629.582,T021,U03,319988.6,2548318.494,278.278,ascent,1,direct,
3629.723,T023,U04,318666.538,2546080.928,326.411,cruise,1,direct,
3629.859,T019,U01,314143.216,2548144.254,561.804,return,0,outage,terrain_occlusion
3632.575,T007,U08,320413.552,2549584.161,308.954,return,0,outage,terrain_occlusion
3633.176,T014,U05,319522.225,2547314.905,293.229,cruise,1,direct,
3633.392,T011,U07,318771.057,2546328.255,398.239,cruise,1,direct,
3634.582,T021,U03,319988.6,2548318.494,293.278,ascent,1,direct,
3634.723,T023,U04,318664.292,2546140.885,326.411,cruise,1,direct,
3634.859,T019,U01,314195.349,2548114.554,561.804,return,0,outage,terrain_occlusion
3637.575,T007,U08,320383.993,2549515.232,308.954,return,0,outage,terrain_occlusion
3638.176,T014,U05,319554.423,2547382.642,293.229,cruise,1,direct,
3638.392,T011,U07,318779.25,2546402.807,398.239,cruise,1,direct,
3639.582,T021,U03,319988.6,2548318.494,308.278,ascent,1,direct,
3639.723,T023,U04,318662.045,2546200.843,326.411,cruise,1,direct,
3639.859,T019,U01,314247.483,2548084.854,561.804,return,0,outage,terrain_occlusion
3642.575,T007,U08,320354.434,2549446.303,308.954,return,0,outage,terrain_occlusion
3643.176,T014,U05,319586.622,2547450.379,293.229,cruise,1,direct,
3643.392,T011,U07,318787.443,2546477.358,398.239,cruise,1,direct,
3644.582,T021,U03,319988.6,2548318.494,323.278,ascent,1,direct,
3644.723,T023,U04,318659.799,2546260.801,326.411,cruise,1,direct,
3644.859,T019,U01,314299.616,2548055.154,561.804,return,0,outage,terrain_occlusion
3647.575,T007,U08,320324.874,2549377.373,308.954,return,0,outage,terrain_occlusion
3648.176,T014,U05,319618.82,2547518.115,293.229,cruise,1,direct,
3648.392,T011,U07,318795.636,2546551.909,398.239,cruise,1,direct,
3649.582,T021,U03,319988.6,2548318.494,338.278,ascent,1,direct,
3649.723,T023,U04,318657.552,2546320.759,326.411,cruise,1,direct,
3649.859,T019,U01,314351.75,2548025.454,561.804,return,0,outage,terrain_occlusion
3652.575,T007,U08,320295.315,2549308.444,308.954,return,0,outage,terrain_occlusion
3653.176,T014,U05,319651.019,2547585.852,293.229,cruise,1,direct,
3653.392,T011,U07,318803.83,2546626.46,398.239,cruise,1,direct,
3654.582,T021,U03,319988.6,2548318.494,353.278,ascent,1,direct,
3654.723,T023,U04,318655.306,2546380.717,326.411,cruise,1,direct,
3654.859,T019,U01,314403.883,2547995.753,561.804,return,0,outage,terrain_occlusion
3657.575,T007,U08,320265.756,2549239.515,308.954,return,0,outage,terrain_occlusion
3658.176,T014,U05,319683.217,2547653.589,293.229,cruise,1,direct,
3658.392,T011,U07,318812.023,2546701.011,398.239,cruise,1,direct,
3659.582,T021,U03,319988.6,2548318.494,368.278,ascent,1,direct,
3659.723,T023,U04,318653.059,2546440.675,326.411,cruise,1,direct,
3659.859,T019,U01,314456.017,2547966.053,561.804,return,0,outage,terrain_occlusion
3662.575,T007,U08,320236.197,2549170.585,308.954,return,1,direct,
3663.176,T014,U05,319715.415,2547721.326,293.229,cruise,1,direct,
3663.392,T011,U07,318820.216,2546775.562,398.239,cruise,1,direct,
3664.582,T021,U03,319988.6,2548318.494,383.278,ascent,1,direct,
3664.723,T023,U04,318650.813,2546500.633,326.411,cruise,1,direct,
3664.859,T019,U01,314508.15,2547936.353,561.804,return,0,outage,terrain_occlusion
3667.575,T007,U08,320206.638,2549101.656,308.954,return,1,direct,
3668.176,T014,U05,319747.614,2547789.062,293.229,cruise,1,direct,
3668.392,T011,U07,318828.409,2546850.113,398.239,cruise,1,direct,
3669.582,T021,U03,319988.6,2548318.494,398.278,ascent,1,direct,
3669.723,T023,U04,318648.566,2546560.591,326.411,cruise,1,direct,
3669.859,T019,U01,314560.284,2547906.653,561.804,return,0,outage,terrain_occlusion
3672.575,T007,U08,320177.078,2549032.727,308.954,return,1,direct,
3673.176,T014,U05,319779.812,2547856.799,293.229,cruise,1,direct,
3673.392,T011,U07,318836.602,2546924.665,398.239,cruise,1,direct,
3674.582,T021,U03,319988.6,2548318.494,413.278,ascent,1,direct,
3674.723,T023,U04,318646.32,2546620.549,326.411,cruise,1,direct,
3674.859,T019,U01,314612.417,2547876.953,561.804,return,0,outage,terrain_occlusion
3677.575,T007,U08,320147.519,2548963.797,308.954,return,1,direct,
3678.176,T014,U05,319812.011,2547924.536,293.229,cruise,1,direct,
3678.392,T011,U07,318844.795,2546999.216,398.239,cruise,1,direct,
3679.582,T021,U03,319988.6,2548318.494,428.278,ascent,1,direct,
3679.723,T023,U04,318644.073,2546680.507,326.411,cruise,1,direct,
3679.859,T019,U01,314664.551,2547847.253,561.804,return,0,outage,terrain_occlusion
3682.575,T007,U08,320117.96,2548894.868,308.954,return,1,direct,
3683.176,T014,U05,319844.209,2547992.272,293.229,cruise,1,direct,
3683.392,T011,U07,318852.989,2547073.767,398.239,cruise,1,direct,
3684.582,T021,U03,320032.551,2548297.299,431.08,cruise,1,direct,
3684.723,T023,U04,318641.827,2546740.465,326.411,cruise,1,direct,
3684.859,T019,U01,314716.684,2547817.552,561.804,return,0,outage,terrain_occlusion
3687.575,T007,U08,320088.401,2548825.939,308.954,return,1,direct,
3688.176,T014,U05,319876.408,2548060.009,293.229,cruise,1,direct,
3688.392,T011,U07,318861.182,2547148.318,398.239,cruise,1,direct,
3689.582,T021,U03,320086.594,2548271.237,431.08,cruise,1,direct,
3689.723,T023,U04,318639.58,2546800.423,326.411,cruise,1,direct,
3689.859,T019,U01,314768.818,2547787.852,561.804,return,0,outage,terrain_occlusion
3692.575,T007,U08,320058.842,2548757.009,308.954,return,1,direct,
3693.176,T014,U05,319908.606,2548127.746,293.229,cruise,1,direct,
3693.392,T011,U07,318869.375,2547222.869,398.239,cruise,1,direct,
3694.582,T021,U03,320140.638,2548245.174,431.08,cruise,1,direct,
3694.723,T023,U04,318637.334,2546860.381,326.411,cruise,1,direct,
3694.859,T019,U01,314820.951,2547758.152,561.804,return,0,outage,terrain_occlusion
3697.575,T007,U08,320029.282,2548688.08,308.954,return,1,direct,
3698.176,T014,U05,319940.804,2548195.482,293.229,cruise,1,direct,
3698.392,T011,U07,318877.568,2547297.42,398.239,cruise,1,direct,
3699.582,T021,U03,320194.682,2548219.111,431.08,cruise,1,direct,
3699.723,T023,U04,318635.087,2546920.339,326.411,cruise,1,direct,
3699.859,T019,U01,314873.085,2547728.452,561.804,return,0,outage,terrain_occlusion
3702.575,T007,U08,319999.723,2548619.151,308.954,return,1,direct,
3703.176,T014,U05,319973.003,2548263.219,293.229,cruise,1,direct,
3703.392,T011,U07,318885.761,2547371.971,398.239,cruise,1,direct,
3704.582,T021,U03,320248.726,2548193.049,431.08,cruise,1,direct,
3704.723,T023,U04,318632.84,2546980.296,326.411,cruise,1,direct,
3704.859,T019,U01,314925.218,2547698.752,561.804,return,0,outage,terrain_occlusion
3707.575,T007,U08,319970.164,2548550.221,308.954,return,1,direct,
3708.176,T014,U05,320005.201,2548330.956,293.229,cruise,1,direct,
3708.392,T011,U07,318893.954,2547446.523,398.239,cruise,1,direct,
3709.582,T021,U03,320302.77,2548166.986,431.08,cruise,1,direct,
3709.723,T023,U04,318630.594,2547040.254,326.411,cruise,1,direct,
3709.859,T019,U01,314977.351,2547669.052,561.804,return,0,outage,terrain_occlusion
3712.575,T007,U08,319940.605,2548481.292,308.954,return,1,direct,
3713.176,T014,U05,320037.4,2548398.693,293.229,cruise,1,direct,
3713.392,T011,U07,318902.148,2547521.074,398.239,cruise,1,direct,
3714.582,T021,U03,320356.814,2548140.924,431.08,cruise,1,direct,
3714.723,T023,U04,318628.347,2547100.212,326.411,cruise,1,direct,
3714.859,T019,U01,315029.485,2547639.351,561.804,return,0,outage,terrain_occlusion
3717.575,T007,U08,319911.046,2548412.363,308.954,return,1,direct,
3718.176,T014,U05,320069.598,2548466.429,293.229,cruise,1,direct,
3718.392,T011,U07,318910.341,2547595.625,398.239,cruise,1,direct,
3719.582,T021,U03,320410.858,2548114.861,431.08,cruise,1,direct,
3719.723,T023,U04,318626.101,2547160.17,326.411,cruise,1,direct,
3719.859,T019,U01,315081.618,2547609.651,561.804,return,0,outage,terrain_occlusion
3722.575,T007,U08,319881.486,2548343.433,308.954,return,1,direct,
3723.176,T014,U05,320101.796,2548534.166,293.229,cruise,1,direct,
3723.392,T011,U07,318918.534,2547670.176,398.239,cruise,1,direct,
3724.582,T021,U03,320464.902,2548088.799,431.08,cruise,1,direct,
3724.723,T023,U04,318623.854,2547220.128,326.411,cruise,1,direct,
3724.859,T019,U01,315133.752,2547579.951,561.804,return,0,outage,terrain_occlusion
3727.575,T007,U08,319851.927,2548274.504,308.954,return,1,direct,
3728.176,T014,U05,320133.995,2548601.903,293.229,cruise,1,direct,
3728.392,T011,U07,318926.727,2547744.727,398.239,cruise,1,direct,
3729.582,T021,U03,320518.946,2548062.736,431.08,cruise,1,direct,
3729.723,T023,U04,318621.608,2547280.086,326.411,cruise,1,direct,
3729.859,T019,U01,315185.885,2547550.251,561.804,return,0,outage,terrain_occlusion
3732.252,T025,U02,318686.201,2545556.139,127.7,ascent,1,direct,
3732.575,T007,U08,319822.368,2548205.575,308.954,return,1,direct,
3733.176,T014,U05,320166.193,2548669.639,293.229,cruise,1,direct,
3733.392,T011,U07,318934.92,2547819.278,398.239,cruise,1,direct,
3734.582,T021,U03,320572.99,2548036.674,431.08,cruise,1,direct,
3734.723,T023,U04,318619.361,2547340.044,326.411,cruise,1,direct,
3734.859,T019,U01,315238.019,2547520.551,561.804,return,0,outage,terrain_occlusion
3737.252,T025,U02,318686.201,2545556.139,142.7,ascent,1,direct,
3737.575,T007,U08,319792.809,2548136.645,308.954,return,1,direct,
3738.176,T014,U05,320198.392,2548737.376,293.229,cruise,1,direct,
3738.392,T011,U07,318943.113,2547893.829,398.239,cruise,1,direct,
3739.582,T021,U03,320627.033,2548010.611,431.08,cruise,1,direct,
3739.723,T023,U04,318617.115,2547400.002,326.411,cruise,1,direct,
3739.859,T019,U01,315290.152,2547490.851,561.804,return,1,direct,
3742.252,T025,U02,318686.201,2545556.139,157.7,ascent,1,direct,
3742.575,T007,U08,319763.25,2548067.716,308.954,return,1,direct,
3743.176,T014,U05,320230.59,2548805.113,293.229,cruise,1,direct,
3743.392,T011,U07,318951.307,2547968.38,398.239,cruise,1,direct,
3744.582,T021,U03,320681.077,2547984.548,431.08,cruise,1,direct,
3744.723,T023,U04,318614.868,2547459.96,326.411,cruise,1,direct,
3744.859,T019,U01,315342.286,2547461.15,561.804,return,1,direct,
3747.252,T025,U02,318686.201,2545556.139,172.7,ascent,1,direct,
3747.575,T007,U08,319733.69,2547998.787,308.954,return,1,direct,
3748.176,T014,U05,320262.789,2548872.85,293.229,cruise,1,direct,
3748.392,T011,U07,318959.5,2548042.932,398.239,cruise,1,direct,
3749.582,T021,U03,320735.121,2547958.486,431.08,cruise,1,direct,
3749.723,T023,U04,318612.622,2547519.918,326.411,cruise,1,direct,
3749.859,T019,U01,315394.419,2547431.45,561.804,return,1,direct,
3752.252,T025,U02,318686.201,2545556.139,187.7,ascent,1,direct,
3752.575,T007,U08,319704.131,2547929.857,308.954,return,1,direct,
3753.176,T014,U05,320294.987,2548940.586,293.229,cruise,1,direct,
3753.392,T011,U07,318967.693,2548117.483,398.239,cruise,1,direct,
3754.582,T021,U03,320789.165,2547932.423,431.08,cruise,1,direct,
3754.723,T023,U04,318610.375,2547579.876,326.411,cruise,1,direct,
3754.859,T019,U01,315446.553,2547401.75,561.804,return,1,direct,
3757.252,T025,U02,318686.201,2545556.139,202.7,ascent,1,direct,
3757.575,T007,U08,319674.572,2547860.928,308.954,return,1,direct,
3758.176,T014,U05,320327.185,2549008.323,293.229,cruise,1,direct,
3758.392,T011,U07,318975.886,2548192.034,398.239,cruise,1,direct,
3759.582,T021,U03,320843.209,2547906.361,431.08,cruise,1,direct,
3759.723,T023,U04,318608.129,2547639.834,326.411,cruise,1,direct,
3759.859,T019,U01,315498.686,2547372.05,561.804,return,1,direct,
3762.252,T025,U02,318686.201,2545556.139,217.7,ascent,1,direct,
3762.575,T007,U08,319645.013,2547791.999,308.954,return,1,direct,
3763.176,T014,U05,320359.384,2549076.06,293.229,cruise,1,direct,
3763.392,T011,U07,318984.079,2548266.585,398.239,cruise,1,direct,
3764.582,T021,U03,320897.253,2547880.298,431.08,cruise,1,direct,
3764.723,T023,U04,318605.882,2547699.792,326.411,cruise,1,direct,
3764.859,T019,U01,315550.82,2547342.35,561.804,return,1,direct,
3767.252,T025,U02,318686.201,2545556.139,232.7,ascent,1,direct,
3767.575,T007,U08,319615.453,2547723.069,308.954,return,1,direct,
3768.176,T014,U05,320391.582,2549143.796,293.229,cruise,0,outage,terrain_occlusion
3768.392,T011,U07,318992.273,2548341.136,398.239,cruise,1,direct,
3769.582,T021,U03,320951.297,2547854.236,431.08,cruise,1,direct,
3769.723,T023,U04,318603.636,2547759.749,326.411,cruise,1,direct,
3769.859,T019,U01,315602.953,2547312.65,561.804,return,1,direct,
3772.252,T025,U02,318686.201,2545556.139,247.7,ascent,1,direct,
3772.575,T007,U08,319585.894,2547654.14,308.954,return,1,direct,
3773.176,T014,U05,320423.781,2549211.533,293.229,cruise,0,outage,terrain_occlusion
3773.392,T011,U07,319000.466,2548415.687,398.239,cruise,1,direct,
3774.582,T021,U03,321005.341,2547828.173,431.08,cruise,1,direct,
3774.723,T023,U04,318601.389,2547819.707,326.411,cruise,1,direct,
3774.859,T019,U01,315655.087,2547282.949,561.804,return,1,direct,
3777.252,T025,U02,318686.201,2545556.139,262.7,ascent,1,direct,
3777.575,T007,U08,319556.335,2547585.211,308.954,return,1,direct,
3778.176,T014,U05,320455.979,2549279.27,293.229,cruise,0,outage,terrain_occlusion
3778.392,T011,U07,319008.659,2548490.238,398.239,cruise,1,direct,
3779.582,T021,U03,321059.385,2547802.111,431.08,cruise,1,direct,
3779.723,T023,U04,318599.143,2547879.665,326.411,cruise,1,direct,
3779.859,T019,U01,315707.22,2547253.249,561.804,return,1,direct,
3782.252,T025,U02,318686.201,2545556.139,277.7,ascent,1,direct,
3782.575,T007,U08,319526.776,2547516.281,308.954,return,1,direct,
3783.176,T014,U05,320488.178,2549347.007,293.229,cruise,0,outage,terrain_occlusion
3783.392,T011,U07,319016.852,2548564.79,398.239,cruise,1,direct,
3784.582,T021,U03,321113.429,2547776.048,431.08,cruise,1,direct,
3784.723,T023,U04,318596.896,2547939.623,326.411,cruise,1,direct,
3784.859,T019,U01,315759.354,2547223.549,561.804,return,1,direct,
3787.252,T025,U02,318686.201,2545556.139,292.7,ascent,1,direct,
3787.575,T007,U08,319497.217,2547447.352,308.954,return,1,direct,
3788.176,T014,U05,320520.376,2549414.743,293.229,cruise,0,outage,terrain_occlusion
3788.392,T011,U07,319025.045,2548639.341,398.239,cruise,1,direct,
3789.582,T021,U03,321167.472,2547749.985,431.08,cruise,1,direct,
3789.723,T023,U04,318594.65,2547999.581,326.411,cruise,1,direct,
3789.859,T019,U01,315811.487,2547193.849,561.804,return,1,direct,
3792.252,T025,U02,318686.201,2545556.139,307.7,ascent,1,direct,
3792.575,T007,U08,319467.657,2547378.423,308.954,return,1,direct,
3793.176,T014,U05,320552.574,2549482.48,293.229,cruise,0,outage,terrain_occlusion
3793.392,T011,U07,319033.238,2548713.892,398.239,cruise,1,direct,
3794.582,T021,U03,321221.516,2547723.923,431.08,cruise,1,direct,
3794.723,T023,U04,318592.403,2548059.539,326.411,cruise,1,direct,
3794.859,T019,U01,315863.621,2547164.149,561.804,return,1,direct,
3797.252,T025,U02,318686.201,2545556.139,322.7,ascent,1,direct,
3797.575,T007,U08,319438.098,2547309.493,308.954,return,1,direct,
3798.176,T014,U05,320584.773,2549550.217,293.229,cruise,0,outage,terrain_occlusion
3798.392,T011,U07,319041.432,2548788.443,398.239,cruise,1,direct,
3799.582,T021,U03,321275.56,2547697.86,431.08,cruise,1,direct,
3799.723,T023,U04,318590.157,2548119.497,326.411,cruise,1,direct,
3799.859,T019,U01,315915.754,2547134.449,561.804,return,1,direct,
3802.252,T025,U02,318686.201,2545556.139,337.7,ascent,1,direct,
3802.575,T007,U08,319408.539,2547240.564,308.954,return,1,direct,
3803.176,T014,U05,320616.971,2549617.953,293.229,cruise,0,outage,terrain_occlusion
3803.392,T011,U07,319049.625,2548862.994,398.239,cruise,1,direct,
3804.582,T021,U03,321329.604,2547671.798,431.08,cruise,1,direct,
3804.723,T023,U04,318587.91,2548179.455,326.411,cruise,1,direct,
3804.859,T019,U01,315967.888,2547104.748,561.804,return,1,direct,
3807.252,T025,U02,318686.201,2545556.139,352.7,ascent,1,direct,
3807.575,T007,U08,319378.98,2547171.635,308.954,return,1,direct,
3808.176,T014,U05,320649.17,2549685.69,293.229,cruise,0,outage,terrain_occlusion
3808.392,T011,U07,319057.818,2548937.545,398.239,cruise,1,direct,
3809.582,T021,U03,321383.648,2547645.735,431.08,cruise,1,direct,
3809.723,T023,U04,318585.663,2548239.413,326.411,cruise,1,direct,
3809.859,T019,U01,316020.021,2547075.048,561.804,return,1,direct,
3812.252,T025,U02,318686.201,2545556.139,367.7,ascent,1,direct,
3812.575,T007,U08,319349.421,2547102.705,308.954,return,1,direct,
3813.176,T014,U05,320681.368,2549753.427,293.229,cruise,0,outage,terrain_occlusion
3813.392,T011,U07,319066.011,2549012.096,398.239,cruise,1,direct,
3814.582,T021,U03,321437.692,2547619.673,431.08,cruise,1,direct,
3814.723,T023,U04,318583.417,2548299.371,326.411,cruise,1,direct,
3814.859,T019,U01,316072.155,2547045.348,561.804,return,1,direct,
3817.252,T025,U02,318677.671,2545594.362,372.909,cruise,1,direct,
3817.575,T007,U08,319319.861,2547033.776,308.954,return,1,direct,
3818.176,T014,U05,320713.566,2549821.163,293.229,cruise,0,outage,terrain_occlusion
3818.392,T011,U07,319074.204,2549086.648,398.239,cruise,1,direct,
3819.582,T021,U03,321491.736,2547593.61,431.08,cruise,1,direct,
3819.723,T023,U04,318581.17,2548359.329,326.411,cruise,1,direct,
3819.859,T019,U01,316124.288,2547015.648,561.804,return,1,direct,
3822.252,T025,U02,318664.601,2545652.921,372.909,cruise,1,direct,
3822.575,T007,U08,319290.302,2546964.847,308.954,return,1,direct,
3823.176,T014,U05,320745.765,2549888.9,293.229,cruise,0,outage,terrain_occlusion
3823.392,T011,U07,319082.397,2549161.199,398.239,cruise,1,direct,
3823.883,T017,U06,318686.201,2545556.139,127.7,ascent,1,direct,
3824.582,T021,U03,321545.78,2547567.547,431.08,cruise,1,direct,
3824.723,T023,U04,318578.924,2548419.287,326.411,cruise,1,direct,
3824.859,T019,U01,316176.422,2546985.948,561.804,return,1,direct,
3827.252,T025,U02,318651.531,2545711.48,372.909,cruise,1,direct,
3827.575,T007,U08,319260.743,2546895.917,308.954,return,1,direct,
3828.176,T014,U05,320777.963,2549956.637,293.229,cruise,0,outage,terrain_occlusion
3828.392,T011,U07,319090.591,2549235.75,398.239,cruise,1,direct,
3828.883,T017,U06,318686.201,2545556.139,142.7,ascent,1,direct,
3829.582,T021,U03,321599.824,2547541.485,431.08,cruise,1,direct,
3829.723,T023,U04,318576.677,2548479.245,326.411,cruise,1,direct,
3829.859,T019,U01,316228.555,2546956.247,561.804,return,1,direct,
3832.252,T025,U02,318638.462,2545770.039,372.909,cruise,1,direct,
3832.575,T007,U08,319231.184,2546826.988,308.954,return,1,direct,
3833.176,T014,U05,320810.162,2550024.374,293.229,cruise,0,outage,terrain_occlusion
3833.392,T011,U07,319098.784,2549310.301,398.239,cruise,1,direct,
3833.883,T017,U06,318686.201,2545556.139,157.7,ascent,1,direct,
3834.582,T021,U03,321653.868,2547515.422,431.08,cruise,1,direct,
3834.723,T023,U04,318574.431,2548539.203,326.411,cruise,1,direct,
3834.859,T019,U01,316280.688,2546926.547,561.804,return,1,direct,
3837.252,T025,U02,318625.392,2545828.599,372.909,cruise,1,direct,
3837.575,T007,U08,319201.625,2546758.059,308.954,return,1,direct,
3838.176,T014,U05,320842.36,2550092.11,293.229,cruise,0,outage,terrain_occlusion
3838.392,T011,U07,319106.977,2549384.852,398.239,cruise,1,direct,
3838.883,T017,U06,318686.201,2545556.139,172.7,ascent,1,direct,
3839.582,T021,U03,321707.911,2547489.36,431.08,cruise,1,direct,
3839.723,T023,U04,318572.184,2548599.16,326.411,cruise,1,direct,
3839.859,T019,U01,316332.822,2546896.847,561.804,return,1,direct,
3842.252,T025,U02,318612.323,2545887.158,372.909,cruise,1,direct,
3842.575,T007,U08,319172.065,2546689.129,308.954,return,1,direct,
3843.176,T014,U05,320874.559,2550159.847,293.229,cruise,0,outage,terrain_occlusion
3843.392,T011,U07,319115.17,2549459.403,398.239,cruise,1,direct,
3843.883,T017,U06,318686.201,2545556.139,187.7,ascent,1,direct,
3844.582,T021,U03,321761.955,2547463.297,431.08,cruise,1,direct,
3844.723,T023,U04,318569.938,2548659.118,326.411,cruise,1,direct,
3844.859,T019,U01,316384.955,2546867.147,561.804,return,1,direct,
3847.252,T025,U02,318599.253,2545945.717,372.909,cruise,1,direct,
3847.575,T007,U08,319142.506,2546620.2,308.954,return,1,direct,
3848.176,T014,U05,320906.757,2550227.584,293.229,cruise,0,outage,terrain_occlusion
3848.392,T011,U07,319123.363,2549533.954,398.239,cruise,1,direct,
3848.883,T017,U06,318686.201,2545556.139,202.7,ascent,1,direct,
3849.582,T021,U03,321815.999,2547437.235,431.08,cruise,1,direct,
3849.723,T023,U04,318567.691,2548719.076,326.411,cruise,1,direct,
3849.859,T019,U01,316437.089,2546837.447,561.804,return,1,direct,
3852.252,T025,U02,318586.183,2546004.276,372.909,cruise,1,direct,
3852.575,T007,U08,319112.947,2546551.271,308.954,return,1,direct,
