time_s,trip_id,drone_id,x,y,lon,lat,altitude_m,phase
3563.176,T014,U05,319071.447,2546366.591,109.2345141,23.0158691,293.229,cruise
3563.392,T011,U07,318686.201,2545556.139,109.2308517,23.0085095,352.7,ascent
3564.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,184,handover
3564.723,T023,U04,318686.201,2545556.139,109.2308517,23.0085095,262.7,ascent
3564.859,T019,U01,313465.481,2548530.357,109.1795701,23.034786,561.804,return
3567.575,T007,U08,320797.822,2550480.243,109.2508743,23.053199,308.954,return
3568.176,T014,U05,319103.645,2546434.328,109.2348202,23.0164842,293.229,cruise
3568.392,T011,U07,318686.201,2545556.139,109.2308517,23.0085095,365.2,ascent
3569.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,184,handover
3569.723,T023,U04,318686.201,2545556.139,109.2308517,23.0085095,277.7,ascent
3569.859,T019,U01,313517.614,2548500.656,109.1800823,23.0345237,561.804,return
3572.575,T007,U08,320768.263,2550411.313,109.250594,23.0525734,308.954,return
3573.176,T014,U05,319135.844,2546502.065,109.2351263,23.0170993,293.229,cruise
3573.392,T011,U07,318686.201,2545556.139,109.2308517,23.0085095,377.7,ascent
3574.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,184,handover
3574.723,T023,U04,318686.201,2545556.139,109.2308517,23.0085095,292.7,ascent
3574.859,T019,U01,313569.747,2548470.956,109.1805945,23.0342613,561.804,return
3577.575,T007,U08,320738.703,2550342.384,109.2503136,23.0519478,308.954,return
3578.176,T014,U05,319168.042,2546569.801,109.2354324,23.0177144,293.229,cruise
3578.392,T011,U07,318686.201,2545556.139,109.2308517,23.0085095,390.2,ascent
3579.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,184,handover
3579.723,T023,U04,318686.201,2545556.139,109.2308517,23.0085095,307.7,ascent
3579.859,T019,U01,313621.881,2548441.256,109.1811067,23.033999,561.804,return
3582.575,T007,U08,320709.144,2550273.455,109.2500332,23.0513223,308.954,return
3583.176,T014,U05,319200.241,2546637.538,109.2357385,23.0183295,293.229,cruise
3583.392,T011,U07,318689.125,2545582.744,109.2308771,23.00875,398.239,cruise
3584.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,184,handover
3584.723,T023,U04,318686.201,2545556.139,109.2308517,23.0085095,322.7,ascent
3584.859,T019,U01,313674.014,2548411.556,109.1816188,23.0337367,561.804,return
3587.575,T007,U08,320679.585,2550204.525,109.2497529,23.0506967,308.954,return
3588.176,T014,U05,319232.439,2546705.275,109.2360446,23.0189446,293.229,cruise
3588.392,T011,U07,318697.318,2545657.295,109.2309482,23.0094241,398.239,cruise
3589.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,184,handover
3589.723,T023,U04,318684.511,2545601.264,109.2308299,23.0089168,326.411,cruise
3589.859,T019,U01,313726.148,2548381.856,109.182131,23.0334744,561.804,return
3592.575,T007,U08,320650.026,2550135.596,109.2494725,23.0500711,308.954,return
3593.176,T014,U05,319264.638,2546773.012,109.2363508,23.0195598,293.229,cruise
3593.392,T011,U07,318705.511,2545731.846,109.2310194,23.0100981,398.239,cruise
3594.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,184,handover
3594.723,T023,U04,318682.264,2545661.222,109.2308009,23.0094579,326.411,cruise
3594.859,T019,U01,313778.281,2548352.156,109.1826432,23.0332121,561.804,return
3597.575,T007,U08,320620.467,2550066.667,109.2491922,23.0494456,308.954,return
3598.176,T014,U05,319296.836,2546840.748,109.2366569,23.0201749,293.229,cruise
3598.392,T011,U07,318713.705,2545806.398,109.2310905,23.0107721,398.239,cruise
3599.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,188.278,ascent
3599.723,T023,U04,318680.017,2545721.18,109.2307719,23.009999,326.411,cruise
3599.859,T019,U01,313830.415,2548322.455,109.1831554,23.0329498,561.804,return
3602.575,T007,U08,320590.907,2549997.737,109.2489118,23.04882,308.954,return
3603.176,T014,U05,319329.034,2546908.485,109.236963,23.02079,293.229,cruise
3603.392,T011,U07,318721.898,2545880.949,109.2311616,23.0114461,398.239,cruise
3604.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,203.278,ascent
3604.723,T023,U04,318677.771,2545781.138,109.230743,23.0105401,326.411,cruise
3604.859,T019,U01,313882.548,2548292.755,109.1836675,23.0326875,561.804,return
3607.575,T007,U08,320561.348,2549928.808,109.2486314,23.0481944,308.954,return
3608.176,T014,U05,319361.233,2546976.222,109.2372692,23.0214051,293.229,cruise
3608.392,T011,U07,318730.091,2545955.5,109.2312328,23.0121202,398.239,cruise
3609.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,218.278,ascent
3609.723,T023,U04,318675.524,2545841.096,109.230714,23.0110812,326.411,cruise
3609.859,T019,U01,313934.682,2548263.055,109.1841797,23.0324252,561.804,return
3612.575,T007,U08,320531.789,2549859.879,109.2483511,23.0475689,308.954,return
3613.176,T014,U05,319393.431,2547043.958,109.2375753,23.0220202,293.229,cruise
3613.392,T011,U07,318738.284,2546030.051,109.2313039,23.0127942,398.239,cruise
3614.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,233.278,ascent
3614.723,T023,U04,318673.278,2545901.054,109.230685,23.0116224,326.411,cruise
3614.859,T019,U01,313986.815,2548233.355,109.1846919,23.0321628,561.804,return
3617.575,T007,U08,320502.23,2549790.949,109.2480707,23.0469433,308.954,return
3618.176,T014,U05,319425.63,2547111.695,109.2378814,23.0226353,293.229,cruise
3618.392,T011,U07,318746.477,2546104.602,109.231375,23.0134682,398.239,cruise
3619.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,248.278,ascent
3619.723,T023,U04,318671.031,2545961.012,109.2306561,23.0121635,326.411,cruise
3619.859,T019,U01,314038.949,2548203.655,109.1852041,23.0319005,561.804,return
3622.575,T007,U08,320472.671,2549722.02,109.2477904,23.0463177,308.954,return
3623.176,T014,U05,319457.828,2547179.432,109.2381876,23.0232504,293.229,cruise
3623.392,T011,U07,318754.671,2546179.153,109.2314462,23.0141422,398.239,cruise
3624.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,263.278,ascent
3624.723,T023,U04,318668.785,2546020.97,109.2306271,23.0127046,326.411,cruise
3624.859,T019,U01,314091.082,2548173.954,109.1857162,23.0316382,561.804,return
3627.575,T007,U08,320443.111,2549653.091,109.2475101,23.0456922,308.954,return
3628.176,T014,U05,319490.026,2547247.169,109.2384937,23.0238655,293.229,cruise
3628.392,T011,U07,318762.864,2546253.704,109.2315173,23.0148162,398.239,cruise
3629.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,278.278,ascent
3629.723,T023,U04,318666.538,2546080.928,109.2305981,23.0132457,326.411,cruise
3629.859,T019,U01,314143.216,2548144.254,109.1862284,23.0313759,561.804,return
3632.575,T007,U08,320413.552,2549584.161,109.2472297,23.0450666,308.954,return
3633.176,T014,U05,319522.225,2547314.905,109.2387999,23.0244806,293.229,cruise
3633.392,T011,U07,318771.057,2546328.255,109.2315885,23.0154903,398.239,cruise
3634.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,293.278,ascent
3634.723,T023,U04,318664.292,2546140.885,109.2305691,23.0137868,326.411,cruise
3634.859,T019,U01,314195.349,2548114.554,109.1867405,23.0311135,561.804,return
3637.575,T007,U08,320383.993,2549515.232,109.2469494,23.044441,308.954,return
3638.176,T014,U05,319554.423,2547382.642,109.239106,23.0250957,293.229,cruise
3638.392,T011,U07,318779.25,2546402.807,109.2316596,23.0161643,398.239,cruise
3639.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,308.278,ascent
3639.723,T023,U04,318662.045,2546200.843,109.2305401,23.014328,326.411,cruise
3639.859,T019,U01,314247.483,2548084.854,109.1872527,23.0308512,561.804,return
3642.575,T007,U08,320354.434,2549446.303,109.246669,23.0438155,308.954,return
3643.176,T014,U05,319586.622,2547450.379,109.2394122,23.0257108,293.229,cruise
3643.392,T011,U07,318787.443,2546477.358,109.2317307,23.0168383,398.239,cruise
3644.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,323.278,ascent
3644.723,T023,U04,318659.799,2546260.801,109.2305112,23.0148691,326.411,cruise
3644.859,T019,U01,314299.616,2548055.154,109.1877649,23.0305889,561.804,return
3647.575,T007,U08,320324.874,2549377.373,109.2463887,23.0431899,308.954,return
3648.176,T014,U05,319618.82,2547518.115,109.2397183,23.0263259,293.229,cruise
3648.392,T011,U07,318795.636,2546551.909,109.2318019,23.0175123,398.239,cruise
3649.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,338.278,ascent
3649.723,T023,U04,318657.552,2546320.759,109.2304822,23.0154102,326.411,cruise
3649.859,T019,U01,314351.75,2548025.454,109.188277,23.0303265,561.804,return
3652.575,T007,U08,320295.315,2549308.444,109.2461084,23.0425643,308.954,return
3653.176,T014,U05,319651.019,2547585.852,109.2400245,23.026941,293.229,cruise
3653.392,T011,U07,318803.83,2546626.46,109.231873,23.0181864,398.239,cruise
3654.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,353.278,ascent
3654.723,T023,U04,318655.306,2546380.717,109.2304532,23.0159513,326.411,cruise
3654.859,T019,U01,314403.883,2547995.753,109.1887892,23.0300642,561.804,return
3657.575,T007,U08,320265.756,2549239.515,109.2458281,23.0419387,308.954,return
3658.176,T014,U05,319683.217,2547653.589,109.2403307,23.0275561,293.229,cruise
3658.392,T011,U07,318812.023,2546701.011,109.2319442,23.0188604,398.239,cruise
3659.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,368.278,ascent
3659.723,T023,U04,318653.059,2546440.675,109.2304242,23.0164925,326.411,cruise
3659.859,T019,U01,314456.017,2547966.053,109.1893013,23.0298019,561.804,return
3662.575,T007,U08,320236.197,2549170.585,109.2455477,23.0413132,308.954,return
3663.176,T014,U05,319715.415,2547721.326,109.2406368,23.0281712,293.229,cruise
3663.392,T011,U07,318820.216,2546775.562,109.2320153,23.0195344,398.239,cruise
3664.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,383.278,ascent
3664.723,T023,U04,318650.813,2546500.633,109.2303953,23.0170336,326.411,cruise
3664.859,T019,U01,314508.15,2547936.353,109.1898135,23.0295395,561.804,return
3667.575,T007,U08,320206.638,2549101.656,109.2452674,23.0406876,308.954,return
3668.176,T014,U05,319747.614,2547789.062,109.240943,23.0287863,293.229,cruise
3668.392,T011,U07,318828.409,2546850.113,109.2320865,23.0202084,398.239,cruise
3669.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,398.278,ascent
3669.723,T023,U04,318648.566,2546560.591,109.2303663,23.0175747,326.411,cruise
3669.859,T019,U01,314560.284,2547906.653,109.1903256,23.0292772,561.804,return
3672.575,T007,U08,320177.078,2549032.727,109.2449871,23.040062,308.954,return
3673.176,T014,U05,319779.812,2547856.799,109.2412491,23.0294014,293.229,cruise
3673.392,T011,U07,318836.602,2546924.665,109.2321576,23.0208825,398.239,cruise
3674.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,413.278,ascent
3674.723,T023,U04,318646.32,2546620.549,109.2303373,23.0181158,326.411,cruise
3674.859,T019,U01,314612.417,2547876.953,109.1908378,23.0290148,561.804,return
3677.575,T007,U08,320147.519,2548963.797,109.2447068,23.0394364,308.954,return
3678.176,T014,U05,319812.011,2547924.536,109.2415553,23.0300165,293.229,cruise
3678.392,T011,U07,318844.795,2546999.216,109.2322288,23.0215565,398.239,cruise
3679.582,T021,U03,319988.6,2548318.494,109.2432319,23.0335927,428.278,ascent
3679.723,T023,U04,318644.073,2546680.507,109.2303083,23.0186569,326.411,cruise
3679.859,T019,U01,314664.551,2547847.253,109.1913499,23.0287525,561.804,return
3682.575,T007,U08,320117.96,2548894.868,109.2444265,23.0388109,308.954,return
3683.176,T014,U05,319844.209,2547992.272,109.2418615,23.0306315,293.229,cruise
3683.392,T011,U07,318852.989,2547073.767,109.2322999,23.0222305,398.239,cruise
3684.582,T021,U03,320032.551,2548297.299,109.2436631,23.0334061,431.08,cruise
3684.723,T023,U04,318641.827,2546740.465,109.2302793,23.0191981,326.411,cruise
3684.859,T019,U01,314716.684,2547817.552,109.191862,23.0284902,561.804,return
3687.575,T007,U08,320088.401,2548825.939,109.2441461,23.0381853,308.954,return
3688.176,T014,U05,319876.408,2548060.009,109.2421677,23.0312466,293.229,cruise
3688.392,T011,U07,318861.182,2547148.318,109.232371,23.0229045,398.239,cruise
3689.582,T021,U03,320086.594,2548271.237,109.2441934,23.0331766,431.08,cruise
3689.723,T023,U04,318639.58,2546800.423,109.2302504,23.0197392,326.411,cruise
3689.859,T019,U01,314768.818,2547787.852,109.1923742,23.0282278,561.804,return
3692.575,T007,U08,320058.842,2548757.009,109.2438658,23.0375597,308.954,return
3693.176,T014,U05,319908.606,2548127.746,109.2424738,23.0318617,293.229,cruise
3693.392,T011,U07,318869.375,2547222.869,109.2324422,23.0235785,398.239,cruise
3694.582,T021,U03,320140.638,2548245.174,109.2447237,23.0329471,431.08,cruise
3694.723,T023,U04,318637.334,2546860.381,109.2302214,23.0202803,326.411,cruise
3694.859,T019,U01,314820.951,2547758.152,109.1928863,23.0279655,561.804,return
3697.575,T007,U08,320029.282,2548688.08,109.2435855,23.0369341,308.954,return
3698.176,T014,U05,319940.804,2548195.482,109.24278,23.0324768,293.229,cruise
3698.392,T011,U07,318877.568,2547297.42,109.2325133,23.0242526,398.239,cruise
3699.582,T021,U03,320194.682,2548219.111,109.245254,23.0327177,431.08,cruise
3699.723,T023,U04,318635.087,2546920.339,109.2301924,23.0208214,326.411,cruise
3699.859,T019,U01,314873.085,2547728.452,109.1933985,23.0277031,561.804,return
3702.575,T007,U08,319999.723,2548619.151,109.2433052,23.0363086,308.954,return
3703.176,T014,U05,319973.003,2548263.219,109.2430862,23.0330919,293.229,cruise
3703.392,T011,U07,318885.761,2547371.971,109.2325845,23.0249266,398.239,cruise
3704.582,T021,U03,320248.726,2548193.049,109.2457843,23.0324882,431.08,cruise
3704.723,T023,U04,318632.84,2546980.296,109.2301634,23.0213625,326.411,cruise
3704.859,T019,U01,314925.218,2547698.752,109.1939106,23.0274408,561.804,return
3707.575,T007,U08,319970.164,2548550.221,109.2430249,23.035683,308.954,return
3708.176,T014,U05,320005.201,2548330.956,109.2433924,23.033707,293.229,cruise
3708.392,T011,U07,318893.954,2547446.523,109.2326556,23.0256006,398.239,cruise
3709.582,T021,U03,320302.77,2548166.986,109.2463145,23.0322587,431.08,cruise
3709.723,T023,U04,318630.594,2547040.254,109.2301344,23.0219037,326.411,cruise
3709.859,T019,U01,314977.351,2547669.052,109.1944227,23.0271784,561.804,return
3712.575,T007,U08,319940.605,2548481.292,109.2427446,23.0350574,308.954,return
3713.176,T014,U05,320037.4,2548398.693,109.2436986,23.0343221,293.229,cruise
3713.392,T011,U07,318902.148,2547521.074,109.2327268,23.0262746,398.239,cruise
3714.582,T021,U03,320356.814,2548140.924,109.2468448,23.0320292,431.08,cruise
3714.723,T023,U04,318628.347,2547100.212,109.2301055,23.0224448,326.411,cruise
3714.859,T019,U01,315029.485,2547639.351,109.1949349,23.026916,561.804,return
3717.575,T007,U08,319911.046,2548412.363,109.2424643,23.0344318,308.954,return
3718.176,T014,U05,320069.598,2548466.429,109.2440048,23.0349372,293.229,cruise
3718.392,T011,U07,318910.341,2547595.625,109.2327979,23.0269487,398.239,cruise
3719.582,T021,U03,320410.858,2548114.861,109.2473751,23.0317998,431.08,cruise
3719.723,T023,U04,318626.101,2547160.17,109.2300765,23.0229859,326.411,cruise
3719.859,T019,U01,315081.618,2547609.651,109.195447,23.0266537,561.804,return
3722.575,T007,U08,319881.486,2548343.433,109.242184,23.0338063,308.954,return
3723.176,T014,U05,320101.796,2548534.166,109.244311,23.0355523,293.229,cruise
3723.392,T011,U07,318918.534,2547670.176,109.2328691,23.0276227,398.239,cruise
3724.582,T021,U03,320464.902,2548088.799,109.2479054,23.0315703,431.08,cruise
3724.723,T023,U04,318623.854,2547220.128,109.2300475,23.023527,326.411,cruise
3724.859,T019,U01,315133.752,2547579.951,109.1959591,23.0263913,561.804,return
3727.575,T007,U08,319851.927,2548274.504,109.2419037,23.0331807,308.954,return
3728.176,T014,U05,320133.995,2548601.903,109.2446172,23.0361674,293.229,cruise
3728.392,T011,U07,318926.727,2547744.727,109.2329402,23.0282967,398.239,cruise
3729.582,T021,U03,320518.946,2548062.736,109.2484356,23.0313408,431.08,cruise
3729.723,T023,U04,318621.608,2547280.086,109.2300185,23.0240681,326.411,cruise
3729.859,T019,U01,315185.885,2547550.251,109.1964712,23.026129,561.804,return
3732.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,127.7,ascent
3732.575,T007,U08,319822.368,2548205.575,109.2416234,23.0325551,308.954,return
3733.176,T014,U05,320166.193,2548669.639,109.2449234,23.0367825,293.229,cruise
3733.392,T011,U07,318934.92,2547819.278,109.2330114,23.0289707,398.239,cruise
3734.582,T021,U03,320572.99,2548036.674,109.2489659,23.0311113,431.08,cruise
3734.723,T023,U04,318619.361,2547340.044,109.2299895,23.0246093,326.411,cruise
3734.859,T019,U01,315238.019,2547520.551,109.1969834,23.0258666,561.804,return
3737.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,142.7,ascent
3737.575,T007,U08,319792.809,2548136.645,109.2413431,23.0319295,308.954,return
3738.176,T014,U05,320198.392,2548737.376,109.2452296,23.0373976,293.229,cruise
3738.392,T011,U07,318943.113,2547893.829,109.2330825,23.0296447,398.239,cruise
3739.582,T021,U03,320627.033,2548010.611,109.2494962,23.0308818,431.08,cruise
3739.723,T023,U04,318617.115,2547400.002,109.2299605,23.0251504,326.411,cruise
3739.859,T019,U01,315290.152,2547490.851,109.1974955,23.0256042,561.804,return
3742.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,157.7,ascent
3742.575,T007,U08,319763.25,2548067.716,109.2410629,23.031304,308.954,return
3743.176,T014,U05,320230.59,2548805.113,109.2455358,23.0380127,293.229,cruise
3743.392,T011,U07,318951.307,2547968.38,109.2331537,23.0303188,398.239,cruise
3744.582,T021,U03,320681.077,2547984.548,109.2500264,23.0306523,431.08,cruise
3744.723,T023,U04,318614.868,2547459.96,109.2299315,23.0256915,326.411,cruise
3744.859,T019,U01,315342.286,2547461.15,109.1980076,23.0253419,561.804,return
3747.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,172.7,ascent
3747.575,T007,U08,319733.69,2547998.787,109.2407826,23.0306784,308.954,return
3748.176,T014,U05,320262.789,2548872.85,109.245842,23.0386277,293.229,cruise
3748.392,T011,U07,318959.5,2548042.932,109.2332248,23.0309928,398.239,cruise
3749.582,T021,U03,320735.121,2547958.486,109.2505567,23.0304228,431.08,cruise
3749.723,T023,U04,318612.622,2547519.918,109.2299026,23.0262326,326.411,cruise
3749.859,T019,U01,315394.419,2547431.45,109.1985197,23.0250795,561.804,return
3752.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,187.7,ascent
3752.575,T007,U08,319704.131,2547929.857,109.2405023,23.0300528,308.954,return
3753.176,T014,U05,320294.987,2548940.586,109.2461482,23.0392428,293.229,cruise
3753.392,T011,U07,318967.693,2548117.483,109.233296,23.0316668,398.239,cruise
3754.582,T021,U03,320789.165,2547932.423,109.251087,23.0301933,431.08,cruise
3754.723,T023,U04,318610.375,2547579.876,109.2298736,23.0267737,326.411,cruise
3754.859,T019,U01,315446.553,2547401.75,109.1990318,23.0248171,561.804,return
3757.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,202.7,ascent
3757.575,T007,U08,319674.572,2547860.928,109.240222,23.0294272,308.954,return
3758.176,T014,U05,320327.185,2549008.323,109.2464544,23.0398579,293.229,cruise
3758.392,T011,U07,318975.886,2548192.034,109.2333671,23.0323408,398.239,cruise
3759.582,T021,U03,320843.209,2547906.361,109.2516172,23.0299639,431.08,cruise
3759.723,T023,U04,318608.129,2547639.834,109.2298446,23.0273149,326.411,cruise
3759.859,T019,U01,315498.686,2547372.05,109.199544,23.0245547,561.804,return
3762.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,217.7,ascent
3762.575,T007,U08,319645.013,2547791.999,109.2399417,23.0288016,308.954,return
3763.176,T014,U05,320359.384,2549076.06,109.2467606,23.040473,293.229,cruise
3763.392,T011,U07,318984.079,2548266.585,109.2334383,23.0330149,398.239,cruise
3764.582,T021,U03,320897.253,2547880.298,109.2521475,23.0297344,431.08,cruise
3764.723,T023,U04,318605.882,2547699.792,109.2298156,23.027856,326.411,cruise
3764.859,T019,U01,315550.82,2547342.35,109.2000561,23.0242924,561.804,return
3767.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,232.7,ascent
3767.575,T007,U08,319615.453,2547723.069,109.2396615,23.0281761,308.954,return
3768.176,T014,U05,320391.582,2549143.796,109.2470668,23.0410881,293.229,cruise
3768.392,T011,U07,318992.273,2548341.136,109.2335094,23.0336889,398.239,cruise
3769.582,T021,U03,320951.297,2547854.236,109.2526777,23.0295049,431.08,cruise
3769.723,T023,U04,318603.636,2547759.749,109.2297866,23.0283971,326.411,cruise
3769.859,T019,U01,315602.953,2547312.65,109.2005682,23.02403,561.804,return
3772.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,247.7,ascent
3772.575,T007,U08,319585.894,2547654.14,109.2393812,23.0275505,308.954,return
3773.176,T014,U05,320423.781,2549211.533,109.2473731,23.0417032,293.229,cruise
3773.392,T011,U07,319000.466,2548415.687,109.2335806,23.0343629,398.239,cruise
3774.582,T021,U03,321005.341,2547828.173,109.253208,23.0292754,431.08,cruise
3774.723,T023,U04,318601.389,2547819.707,109.2297576,23.0289382,326.411,cruise
3774.859,T019,U01,315655.087,2547282.949,109.2010803,23.0237676,561.804,return
3777.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,262.7,ascent
3777.575,T007,U08,319556.335,2547585.211,109.2391009,23.0269249,308.954,return
3778.176,T014,U05,320455.979,2549279.27,109.2476793,23.0423183,293.229,cruise
3778.392,T011,U07,319008.659,2548490.238,109.2336517,23.0350369,398.239,cruise
3779.582,T021,U03,321059.385,2547802.111,109.2537382,23.0290459,431.08,cruise
3779.723,T023,U04,318599.143,2547879.665,109.2297286,23.0294793,326.411,cruise
3779.859,T019,U01,315707.22,2547253.249,109.2015924,23.0235052,561.804,return
3782.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,277.7,ascent
3782.575,T007,U08,319526.776,2547516.281,109.2388206,23.0262993,308.954,return
3783.176,T014,U05,320488.178,2549347.007,109.2479855,23.0429334,293.229,cruise
3783.392,T011,U07,319016.852,2548564.79,109.2337229,23.0357109,398.239,cruise
3784.582,T021,U03,321113.429,2547776.048,109.2542685,23.0288163,431.08,cruise
3784.723,T023,U04,318596.896,2547939.623,109.2296997,23.0300205,326.411,cruise
3784.859,T019,U01,315759.354,2547223.549,109.2021045,23.0232429,561.804,return
3787.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,292.7,ascent
3787.575,T007,U08,319497.217,2547447.352,109.2385404,23.0256737,308.954,return
3788.176,T014,U05,320520.376,2549414.743,109.2482917,23.0435484,293.229,cruise
3788.392,T011,U07,319025.045,2548639.341,109.233794,23.036385,398.239,cruise
3789.582,T021,U03,321167.472,2547749.985,109.2547987,23.0285868,431.08,cruise
3789.723,T023,U04,318594.65,2547999.581,109.2296707,23.0305616,326.411,cruise
3789.859,T019,U01,315811.487,2547193.849,109.2026166,23.0229805,561.804,return
3792.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,307.7,ascent
3792.575,T007,U08,319467.657,2547378.423,109.2382601,23.0250481,308.954,return
3793.176,T014,U05,320552.574,2549482.48,109.248598,23.0441635,293.229,cruise
3793.392,T011,U07,319033.238,2548713.892,109.2338652,23.037059,398.239,cruise
3794.582,T021,U03,321221.516,2547723.923,109.255329,23.0283573,431.08,cruise
3794.723,T023,U04,318592.403,2548059.539,109.2296417,23.0311027,326.411,cruise
3794.859,T019,U01,315863.621,2547164.149,109.2031287,23.0227181,561.804,return
3797.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,322.7,ascent
3797.575,T007,U08,319438.098,2547309.493,109.2379799,23.0244226,308.954,return
3798.176,T014,U05,320584.773,2549550.217,109.2489042,23.0447786,293.229,cruise
3798.392,T011,U07,319041.432,2548788.443,109.2339364,23.037733,398.239,cruise
3799.582,T021,U03,321275.56,2547697.86,109.2558592,23.0281278,431.08,cruise
3799.723,T023,U04,318590.157,2548119.497,109.2296127,23.0316438,326.411,cruise
3799.859,T019,U01,315915.754,2547134.449,109.2036408,23.0224557,561.804,return
3802.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,337.7,ascent
3802.575,T007,U08,319408.539,2547240.564,109.2376996,23.023797,308.954,return
3803.176,T014,U05,320616.971,2549617.953,109.2492104,23.0453937,293.229,cruise
3803.392,T011,U07,319049.625,2548862.994,109.2340075,23.038407,398.239,cruise
3804.582,T021,U03,321329.604,2547671.798,109.2563895,23.0278983,431.08,cruise
3804.723,T023,U04,318587.91,2548179.455,109.2295837,23.0321849,326.411,cruise
3804.859,T019,U01,315967.888,2547104.748,109.2041529,23.0221933,561.804,return
3807.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,352.7,ascent
3807.575,T007,U08,319378.98,2547171.635,109.2374193,23.0231714,308.954,return
3808.176,T014,U05,320649.17,2549685.69,109.2495167,23.0460088,293.229,cruise
3808.392,T011,U07,319057.818,2548937.545,109.2340787,23.0390811,398.239,cruise
3809.582,T021,U03,321383.648,2547645.735,109.2569197,23.0276688,431.08,cruise
3809.723,T023,U04,318585.663,2548239.413,109.2295547,23.0327261,326.411,cruise
3809.859,T019,U01,316020.021,2547075.048,109.204665,23.0219309,561.804,return
3812.252,T025,U02,318686.201,2545556.139,109.2308517,23.0085095,367.7,ascent
3812.575,T007,U08,319349.421,2547102.705,109.2371391,23.0225458,308.954,return
3813.176,T014,U05,320681.368,2549753.427,109.2498229,23.0466239,293.229,cruise
3813.392,T011,U07,319066.011,2549012.096,109.2341498,23.0397551,398.239,cruise
3814.582,T021,U03,321437.692,2547619.673,109.25745,23.0274393,431.08,cruise
3814.723,T023,U04,318583.417,2548299.371,109.2295257,23.0332672,326.411,cruise
3814.859,T019,U01,316072.155,2547045.348,109.2051771,23.0216685,561.804,return
3817.252,T025,U02,318677.671,2545594.362,109.230764,23.0088537,372.909,cruise
3817.575,T007,U08,319319.861,2547033.776,109.2368588,23.0219202,308.954,return
3818.176,T014,U05,320713.566,2549821.163,109.2501292,23.047239,293.229,cruise
3818.392,T011,U07,319074.204,2549086.648,109.234221,23.0404291,398.239,cruise
3819.582,T021,U03,321491.736,2547593.61,109.2579802,23.0272098,431.08,cruise
3819.723,T023,U04,318581.17,2548359.329,109.2294967,23.0338083,326.411,cruise
3819.859,T019,U01,316124.288,2547015.648,109.2056892,23.0214061,561.804,return
3822.252,T025,U02,318664.601,2545652.921,109.2306296,23.009381,372.909,cruise
3822.575,T007,U08,319290.302,2546964.847,109.2365786,23.0212946,308.954,return
3823.176,T014,U05,320745.765,2549888.9,109.2504354,23.047854,293.229,cruise
3823.392,T011,U07,319082.397,2549161.199,109.2342921,23.0411031,398.239,cruise
3823.883,T017,U06,318686.201,2545556.139,109.2308517,23.0085095,127.7,ascent
3824.582,T021,U03,321545.78,2547567.547,109.2585104,23.0269802,431.08,cruise
3824.723,T023,U04,318578.924,2548419.287,109.2294677,23.0343494,326.411,cruise
3824.859,T019,U01,316176.422,2546985.948,109.2062013,23.0211437,561.804,return
3827.252,T025,U02,318651.531,2545711.48,109.2304952,23.0099083,372.909,cruise
3827.575,T007,U08,319260.743,2546895.917,109.2362983,23.0206691,308.954,return
